time,weighted mean,standard mean,weighted mean (5 years rolling ave.),standard mean (5 years rolling ave.)
2006-10-01,0.33604452,0.44523922,0.17714414214521337,0.3175331388406145
2006-11-01,0.25071478,0.44460768,0.17710117501943992,0.31068639893007155
2006-12-01,0.32790247,0.115025744,0.18167072400877562,0.3222336053227385
2007-01-01,0.4633318,0.5704365,0.18450866877101363,0.32583282558868326
2007-02-01,0.22326045,0.31292993,0.1917267992005994,0.34097751695662737
2007-03-01,0.14842337,0.21335563,0.19559985742283365,0.34647179748862983
2007-04-01,0.34879816,0.66555256,0.1982028409373015,0.3489019965752959
2007-05-01,0.30596396,0.5180412,0.20013096675587197,0.35697748021533093
2007-06-01,0.22342205,0.5652827,0.20143124928387504,0.3656131095563372
2007-07-01,0.23282377,0.49129036,0.20461252718232573,0.36917964785049356
2007-08-01,0.19803722,0.33651793,0.20474841832183302,0.35931833504388727
2007-09-01,0.12471606,0.30264902,0.20688711592617134,0.35917666970441736
2007-10-01,0.24560986,0.71277714,0.20932231683594485,0.3645603539422154
2007-11-01,0.16995008,0.31161326,0.21200069774252672,0.37226372777173916
2007-12-01,0.0047910223,0.18735427,0.21278984039090573,0.3749837281182408
2008-01-01,-0.24843742,-0.50713146,0.21186482547782362,0.3684106749172012
2008-02-01,-0.21373318,-0.18316957,0.20997410976948838,0.3628667716557781
2008-03-01,0.19121625,0.18157534,0.20901695479017993,0.3624380960439642
2008-04-01,0.11462157,0.49206775,0.20838186282974977,0.36191713406393927
2008-05-01,0.10964688,0.2617787,0.2065996769970904,0.35962187840292853
2008-06-01,0.05295805,-0.043060698,0.20708223371766507,0.35829976641883454
2008-07-01,0.19073072,0.35486332,0.20232710198809703,0.3472435496126612
2008-08-01,0.120175965,0.0700492,0.20056071523576974,0.3412820435439547
2008-09-01,0.20115615,0.5556459,0.19481248936305443,0.33882582280784845
2008-10-01,0.2662921,0.30557993,0.1923526206985116,0.33798325651635724
2008-11-01,0.22994685,0.26465067,0.19236972151945034,0.3375248818968733
2008-12-01,0.09515111,0.20915803,0.19155741290499767,0.33861864724506935
2009-01-01,0.19717376,0.48243055,0.1916607986514767,0.34161697470893465
2009-02-01,0.12328377,0.07773237,0.19471737947314977,0.3560035699978471
2009-03-01,0.055329926,0.05363483,0.19455431085079908,0.36054978910833596
2009-04-01,0.124468245,-0.019448403,0.19418303401519854,0.3600042377288143
2009-05-01,0.21127933,0.6942425,0.19271437358111143,0.36217417909453314
2009-06-01,0.17197543,0.24726939,0.18918083092818658,0.35877905084441103
2009-07-01,0.30934432,0.551683,0.1845091378937165,0.3611425436412295
2009-08-01,0.19744447,0.23961037,0.17473509013652802,0.35268189789106447
2009-09-01,0.3011567,0.4344147,0.16906730060776073,0.35204473019888005
2009-10-01,0.28670534,0.66100144,0.16591720413416625,0.35264856374512116
2009-11-01,0.2684132,0.42943645,0.1647900306309263,0.3479009315992395
2009-12-01,0.21687543,0.37636626,0.16532696367551883,0.3491070703292886
2010-01-01,0.30505997,0.25689504,0.16597096305340528,0.3465645035728812
2010-02-01,0.31533122,0.55161726,0.16582071986049413,0.3425020538891355
2010-03-01,0.40753576,0.7215813,0.16729391943663358,0.3428259326145053
2010-04-01,0.44058058,0.8204513,0.17093206600596508,0.34872081310798725
2010-05-01,0.34017366,0.75306803,0.17399461697787047,0.34930690061300995
2010-06-01,0.23820075,0.23157454,0.17733095940202476,0.35532569320251545
2010-07-01,0.1512839,0.08745475,0.17813014827358226,0.35377200550089277
2010-08-01,0.15748984,0.31657183,0.18631811109371482,0.3703557188933094
2010-09-01,0.275924,0.46096703,0.19156222782718638,0.3692104305451115
2010-10-01,0.27077496,0.5489688,0.19183418842342992,0.374120288901031
2010-11-01,0.32548532,0.31942043,0.19338037599809468,0.37373562486221396
2010-12-01,0.015074561,0.12771378,0.19532489669509231,0.3705689939980706
2011-01-01,-0.0127352625,0.26756158,0.1997278305857132,0.38065243357171613
2011-02-01,-0.083701976,0.22190617,0.19846382369287313,0.3775156246498227
2011-03-01,0.090077765,0.46592307,0.20078336861915885,0.38588025389860076
2011-04-01,0.1384003,0.47382545,0.20345493646649024,0.3914365492140253
2011-05-01,0.08510972,0.2832682,0.2030860773442934,0.39184276579568783
2011-06-01,0.2216881,0.42517105,0.20427621222722034,0.393217436162134
2011-07-01,0.3149695,0.8216892,0.2060472159801672,0.39772824266304574
2011-08-01,0.23475726,0.7164866,0.20646898639388384,0.3963887852306167
2011-09-01,0.24253756,0.3450852,0.2045537028927356,0.40001446747531494
2011-10-01,0.2479249,0.5754357,0.20791938682086766,0.4088016483311852
2011-11-01,0.03870222,0.24089998,0.21084710525659223,0.4174952182918787
2011-12-01,0.047600884,0.2568353,0.21372304029452305,0.4166150146474441
2012-01-01,-0.12311108,0.06279773,0.2141639358519266,0.4148060447225968
2012-02-01,-0.116806924,0.27469987,0.2127097280540814,0.4067805162320534
2012-03-01,-0.040582415,0.24958564,0.21468736248401304,0.4096935189018647
2012-04-01,0.28116775,0.38069463,0.21559981273797652,0.4139545004814863
2012-05-01,0.33817995,0.5904095,0.2172563996631652,0.4124182761957248
2012-06-01,0.262062,0.4127287,0.21628688988275827,0.408600273852547
2012-07-01,0.22380918,0.24754338,0.21717729237861932,0.40763908438384533
2012-08-01,0.2864292,0.35595065,0.21599283632822336,0.4073748887826999
2012-09-01,0.34300485,0.65634185,0.21555221991923948,0.4056213241070509
2012-10-01,0.42936292,0.7479424,0.21429661728131275,0.4033291420588891
2012-11-01,0.37013063,0.6727408,0.21093058330006897,0.3983278355250756
2012-12-01,0.052742355,0.094133005,0.21100879800505937,0.3891224718342225
2013-01-01,0.24284035,0.48789135,0.2115945517240713,0.3881737444549799
2013-02-01,0.10091382,-0.25188687,0.21308503441202145,0.3883439742028713
2013-03-01,0.20753388,0.47616684,0.21706224175480504,0.3887887013455232
2013-04-01,0.20739283,0.4689879,0.22055094234334927,0.3868921535710494
2013-05-01,0.22631812,0.07178086,0.22723121237941085,0.3956239598492781
2013-06-01,0.31713408,0.5619457,0.23209476314174632,0.40418325886130335
2013-07-01,0.11489031,0.16665478,0.24317031229535738,0.41544340004523594
2013-08-01,0.25934866,0.57192695,0.2548416937390963,0.43147859076658884
2013-09-01,0.36145023,0.8890236,0.27062966786324977,0.4510786545773347
2013-10-01,0.24416055,0.32995293,0.2829298670093218,0.46350068574150405
2013-11-01,0.30135494,0.3471309,0.29238601103425027,0.4714872958759467
2013-12-01,0.20141134,0.47980642,0.2999745156615973,0.48116531694928805
2014-01-01,0.22247998,0.4020631,0.30358282613257564,0.48081737086176873
2014-02-01,0.008366764,0.2952733,0.30650284675260386,0.4752434549232324
2014-03-01,0.25727096,0.5808657,0.3112129386514425,0.4772758123775323
2014-04-01,0.30013135,0.5021658,0.31701796216269335,0.48517747993270555
2014-05-01,0.38383543,0.64143026,0.3216206680983305,0.4940890508393447
2014-06-01,0.19842917,0.1387312,0.3306948062032461,0.5143872586389383
2014-07-01,0.22209185,0.0701513,0.33739819259693227,0.526389047751824
2014-08-01,0.31610253,0.41439053,0.3479503089562058,0.5417426756272713
2014-09-01,0.3559037,0.6900736,0.3598123892520865,0.5555462123205265
2014-10-01,0.38610056,0.568828,0.37068429328501223,0.5690265415857235
2014-11-01,0.2102426,0.2003563,0.3728321605672439,0.5741523552685976
2014-12-01,0.27029958,0.3186949,0.3750257431219021,0.5745701599866152
2015-01-01,0.2339926,0.2410433,0.3758361492305994,0.5689624312023321
2015-02-01,0.28889424,0.44640338,0.3783610342691342,0.5698415771126747
2015-03-01,0.3321996,0.58405036,0.3807071918000778,0.5692377179861069
2015-04-01,0.23861854,0.5203729,0.3822052487482627,0.5660660748680433
2015-05-01,0.34486654,0.20074621,0.382999462261796,0.5682007427016894
2015-06-01,0.27334598,0.1746509,0.38277534283697606,0.5682241414984067
2015-07-01,0.24071287,0.097668536,0.3883348007996877,0.5788910128176212
2015-08-01,0.39612228,0.34325546,0.38854343195756275,0.5815723540882269
2015-09-01,0.48524603,0.34717417,0.3919122114777565,0.6030825344224771
2015-10-01,0.67159116,1.0728772,0.3947241780658563,0.6052168356875579
2015-11-01,0.61729836,0.83297837,0.39873341073592505,0.6104640088975429
2015-12-01,0.6796075,0.80332226,0.4008947292963664,0.6222350103159745
2016-01-01,0.6875476,1.229673,0.4002360299229622,0.6217335981627305
2016-02-01,0.8635765,1.39791,0.40395445823669435,0.6251073529322942
2016-03-01,0.8280897,1.211245,0.4043683787186941,0.6242753158013026
2016-04-01,0.70576894,0.95302206,0.4035514349738757,0.6146337186296781
2016-05-01,0.54042,0.8639495,0.40619189515709875,0.623816254734993
2016-06-01,0.43818673,0.40429428,0.4058339037001133,0.6232534736394882
2016-07-01,0.49017075,0.48725423,0.4082198453446229,0.6240283300479254
2016-08-01,0.5173628,0.838428,0.40985405296087263,0.6186826383074124
2016-09-01,0.59083897,0.81918526,0.4165705700715383,0.6257122283180555
2016-10-01,0.52408725,1.11013,0.42273874829212826,0.6325154627362887
2016-11-01,0.5831505,1.4587924,0.4271712223688761,0.6394630069533984
2016-12-01,0.44980407,0.97694266,0.42874928265810014,0.644355424741904
2017-01-01,0.5100159,0.9840154,0.43248605728149414,0.649888185908397
2017-02-01,0.5949179,1.1029121,0.4362559974193573,0.6590430257221063
2017-03-01,0.6117318,1.0584054,0.438962510228157,0.6639846237997215
2017-04-01,0.41003978,0.68824345,0.44194948524236677,0.6644864253699779
2017-05-01,0.4697949,0.6154778,0.44518248637517294,0.6696087809900443
2017-06-01,0.31068638,0.07626497,0.45020507524410885,0.6783668709297975
2017-07-01,0.37530228,0.30029213,0.4562358240286509,0.6874594055116177
2017-08-01,0.42719865,0.3197191,0.46194920788208643,0.6918669032553831
2017-09-01,0.43288827,0.46604326,0.4667855128645897,0.6961941080788772
2017-10-01,0.47701573,0.87602246,0.467947356402874,0.691504817456007
2017-11-01,0.35668346,0.67414474,0.4718294806778431,0.7005597236255805
2017-12-01,0.38630983,0.7341453,0.4728566609323025,0.7111023960014184
2018-01-01,0.25535822,0.6487718,0.47316583767533305,0.7180213222901026
2018-02-01,0.3030406,1.038724,0.47398692766825357,0.7259112565467755
2018-03-01,0.37625188,0.6042249,0.4713422074913979,0.7251754913479089
2018-04-01,0.4479468,0.7838183,0.4710191711783409,0.7314038012176752
2018-05-01,0.35599723,0.77804095,0.4662083591024081,0.7246684694041808
2018-06-01,0.27761212,0.53186095,0.46455536435047784,0.7293762469043334
2018-07-01,0.337996,0.36908007,0.4567460171878338,0.7245366080353658
2018-08-01,0.2841839,0.5220047,0.4482907215754191,0.7101755409191052
2018-09-01,0.3124336,0.31052777,0.43480518435438475,0.6926004229734342
2018-10-01,0.40258816,0.8809051,0.42429463838537534,0.6799248838176329
2018-11-01,0.27987546,0.31336403,0.41651500860850016,0.6708527335276206
2018-12-01,0.34456784,0.5262978,0.4129516795277596,0.6666900991151731
2019-01-01,0.32053244,0.0813216,0.40760604267319045,0.6605173400913675
2019-02-01,0.4113578,0.7170487,0.40429015482465425,0.6600239094967644
2019-03-01,0.62736166,0.98905975,0.40097944115599,0.6526127633328239
2019-04-01,0.5660798,0.91901845,0.39959265664219856,0.65242549944669
2019-05-01,0.47851905,0.9349753,0.4002157437304656,0.6509703315173586
2019-06-01,0.42263564,0.47069687,0.3985988033314546,0.6412067469830315
2019-07-01,0.44828826,0.6194417,0.3986386887729168,0.6397930162027479
2019-08-01,0.4784933,0.7108864,0.3961464869479338,0.6376723534738024
2019-09-01,0.5351222,0.7201817,0.39171542003750803,0.6381076422209541
2019-10-01,0.5800806,0.8761693,0.38989301497737566,0.6408207304154833
2019-11-01,0.51159793,0.7258417,0.3891298351188501,0.6383051213497917
2019-12-01,0.6321445,0.86424696,0.3862932942807674,0.6373719112947583
2020-01-01,0.57679564,0.50549316,0.38635104869802794,0.6481604415302475
2020-02-01,0.57907254,0.7060357,0.3857864168783029,0.6514015747234225
2020-03-01,0.40191022,0.30269292,0.38452725236614543,0.6570971854651968
2020-04-01,0.471546,1.0636673,0.38621659005681674,0.6612938794617852
2020-05-01,0.40649736,0.83330655,0.38870999241868653,0.6664251857126753
2020-06-01,0.29189658,0.58978647,0.38955897266666095,0.6635644170766075
2020-07-01,0.28997827,0.5710646,0.39090810939669607,0.6650216840828459
2020-08-01,0.23743907,0.29910955,0.39314555302262305,0.662771831266582
2020-09-01,0.46586385,0.72087276,0.3959484222034613,0.6571271164342761
2020-10-01,0.38294244,0.66875726,0.40165612027049064,0.6639677646880349
2020-11-01,0.5181187,1.115445,0.4013061337172985,0.6619014385466774
2020-12-01,0.21104668,0.5129439,0.4026969420413176,0.6527627155805628
2021-01-01,0.18022989,0.368009,0.4068825515607993,0.6524093981211384
2021-02-01,0.05444424,0.34340292,0.41340043569604557,0.6570611263935765
2021-03-01,0.19745696,0.4507126,0.41965131436785064,0.6576903537536661
2021-04-01,0.23899116,0.40869305,0.43015248452623683,0.6756463071331382
2021-05-01,0.32662025,0.6141914,0.43783384387691815,0.6789317578698199
2021-06-01,0.11744852,0.03392874,0.4490428609152635,0.693651138804853
2021-07-01,0.29121748,0.4576484,0.45893082246184347,0.7075130175178249
2021-08-01,0.31871995,0.39375925,0.4662875475982825,0.7216170371199647
2021-09-01,0.5076319,0.8079494,0.47332432443896927,0.7321599633122484
2021-10-01,0.5614725,1.0228199,0.47595453436175983,0.732660355232656
2021-11-01,0.48613408,0.8729774,0.4784008073310057,0.7270978063965837
2021-12-01,0.4521972,0.8921188,0.48151006624102594,0.7251341641570132
2022-01-01,0.3604838,0.85677564,0.48510377580920855,0.7281377365812659
2022-02-01,0.32905388,1.1290294,0.48868958428502085,0.7303405891483029
2022-03-01,0.5023875,1.2211907,0.4930403602619966,0.7371143897995353
2022-04-01,0.364249,0.5373069,0.49641635939478873,0.7403747767830888
2022-05-01,0.29960245,0.5594852,0.5005756390591463,0.7512740900740027
2022-06-01,0.31415164,0.7235768,0.5058854512870312,0.7614354889219006
2022-07-01,0.34142438,0.49476013,0.508837157736222,0.7701025526349743
2022-08-01,0.35164878,0.66145575,0.5127051435410976,0.7838703871394197
2022-09-01,0.53424853,0.7178449,0.5132918022572994,0.7971853803222378
2022-10-01,0.6266199,1.1839008,0.5186197387675444,0.8119948174183568
2022-11-01,0.40762228,0.5024986,0.5216766623159249,0.8106607095027963
2022-12-01,0.46725804,0.8215813,0.5234781829019387,0.8087104882424077
2023-01-01,0.38960484,0.51378065,0.5264159299433231,0.8069417462373774
2023-02-01,0.47121274,0.70004106,0.5283732774357001,0.8024722859884302
2023-03-01,0.71871376,1.0146638,0.5320111545423667,0.8103503138447802
2023-04-01,0.4269476,0.65983874,0.5363501735031605,0.8176059097672502
2023-05-01,0.43944573,0.22971757,0.5436606315275033,0.8331266701842348
2023-06-01,0.5287487,0.5106619,0.546833356966575,0.8324621558810273
2023-07-01,0.72906905,0.64818376,0.5531746298074722,0.8402634035175045
2023-08-01,0.6592366,0.55975837,,
2023-09-01,0.9425038,1.387885,,
2023-10-01,0.8634697,1.0780321,,
2023-11-01,0.9524165,1.1965269,,
2023-12-01,0.9378455,1.3580105,,
2024-01-01,0.76193595,0.9275628,,
2024-02-01,0.8335644,1.3496243,,
2024-03-01,0.78517425,1.0190833,,
2024-04-01,0.7128562,0.5852655,,
2024-05-01,0.6650746,0.8171568,,
2024-06-01,0.6382582,0.6509112,,
2024-07-01,0.6634368,0.75161284,,
2024-08-01,0.73953986,1.1173145,,
2024-09-01,0.73768216,0.9158049,,
2024-10-01,0.8296374,1.5301281,,
2024-11-01,0.83018667,1.3355256,,
2024-12-01,0.8092469,1.3842708,,
2025-01-01,0.8088748,1.3315632,,
2025-02-01,0.61427206,1.5049353,,
2025-03-01,0.7215864,1.1912591,,
2025-04-01,0.6549614,0.9836208,,
2025-05-01,0.5145886,0.7162933,,
2025-06-01,0.4681614,0.48366195,,
2025-07-01,0.40741912,0.30289698,,
2025-08-01,0.4557117,0.7717912,,
2025-09-01,0.726205,1.1562085,,
2025-10-01,0.8215699,1.6000029,,
2025-11-01,0.7084822,1.0755742,,
2025-12-01,0.59152305,0.9810188,,
